GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0021500533,0,12,0,1,9:11 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
0021500533,1,10,0,1,9:11 PM,12:00,Jump Ball Chandler vs. Zeller: Tip to Price,,,,,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,5,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,4,101179,Ronnie Price,1610612756.0,Phoenix,Suns,PHX
0021500533,2,6,27,1,9:12 PM,11:42,,,Williams Personal Block Foul (P1.T1) (R.Mott),,,5.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,4,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,
0021500533,3,2,42,1,9:12 PM,11:36,MISS Price 1' Driving Layup,,,,,4.0,101179,Ronnie Price,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,4,4,0,1,9:12 PM,11:33,,,Zeller REBOUND (Off:0 Def:1),,,5.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,5,5,1,1,9:12 PM,11:25,Tucker STEAL (1 STL),,Lin Bad Pass Turnover (P1.T1),,,5.0,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,4,200782,PJ Tucker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500533,6,1,5,1,9:12 PM,11:20,Knight 2' Layup (2 PTS) (Price 1 AST),,,0 - 2,2,4.0,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,4,101179,Ronnie Price,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500533,7,6,1,1,9:13 PM,10:56,Chandler P.FOUL (P1.T1) (R.Mott),,,,,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,5,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,1,0,,,,,
0021500533,8,2,44,1,9:13 PM,10:47,,,MISS Zeller 2' Reverse Layup,,,5.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,9,4,0,1,9:13 PM,10:44,Chandler REBOUND (Off:0 Def:1),,,,,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,10,5,1,1,9:13 PM,10:39,Knight Bad Pass Turnover (P1.T1),,Hairston STEAL (1 STL),,,4.0,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,5,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
0021500533,11,1,1,1,9:13 PM,10:32,,,Walker 24' 3PT Jump Shot (3 PTS) (Williams 1 AST),3 - 2,-1,5.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,5,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
0021500533,12,1,78,1,9:14 PM,10:12,Knight 4' Floating Jump Shot (4 PTS),,,3 - 4,1,4.0,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,13,1,1,1,9:14 PM,9:52,,,Hairston 25' 3PT Jump Shot (3 PTS) (Walker 1 AST),6 - 4,-2,5.0,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,5,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
0021500533,14,6,2,1,9:14 PM,9:43,,,Lin S.FOUL (P1.T2) (T.Brown),,,5.0,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,4,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,
0021500533,15,3,11,1,9:14 PM,9:43,Chandler Free Throw 1 of 2 (1 PTS),,,6 - 5,-1,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,17,3,12,1,9:15 PM,9:43,Chandler Free Throw 2 of 2 (2 PTS),,,6 - 6,TIE,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,19,1,42,1,9:15 PM,9:30,,,Lin 2' Driving Layup (2 PTS),8 - 6,-2,5.0,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,20,1,3,1,9:15 PM,9:16,Leuer 9' Hook Shot (2 PTS) (Chandler 1 AST),,,8 - 8,TIE,4.0,202720,Jon Leuer,1610612756.0,Phoenix,Suns,PHX,4,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500533,21,2,1,1,9:16 PM,9:01,,,MISS Lin 13' Jump Shot,,,5.0,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,22,4,0,1,9:16 PM,8:59,,,Zeller REBOUND (Off:1 Def:1),,,5.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,23,1,78,1,9:16 PM,8:52,,,Walker 6' Floating Jump Shot (5 PTS) (Lin 1 AST),10 - 8,-2,5.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,5,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
0021500533,24,1,1,1,9:16 PM,8:39,Tucker  3PT Jump Shot (3 PTS),,,10 - 11,1,4.0,200782,PJ Tucker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,25,9,1,1,9:16 PM,8:32,,,Hornets Timeout: Regular (Reg.1 Short 0),,,3.0,1610612766,,,,,,0,0,,,,,,0,0,,,,,
0021500533,28,1,1,1,9:19 PM,8:23,,,Williams 24' 3PT Jump Shot (3 PTS) (Walker 2 AST),13 - 11,-2,5.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,5,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
0021500533,29,6,1,1,9:19 PM,8:04,,,Zeller P.FOUL (P1.T3) (M.Ayotte),,,5.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,4,202720,Jon Leuer,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,
0021500533,30,1,79,1,9:20 PM,7:58,Price 16' Pullup Jump Shot (2 PTS),,,13 - 13,TIE,4.0,101179,Ronnie Price,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,31,6,1,1,9:20 PM,7:43,Price P.FOUL (P1.T2) (T.Brown),,,,,4.0,101179,Ronnie Price,1610612756.0,Phoenix,Suns,PHX,5,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,1,0,,,,,
0021500533,32,1,98,1,9:20 PM,7:33,,,Zeller 1' Cutting Layup Shot (2 PTS) (Williams 2 AST),15 - 13,-2,5.0,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,5,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,
0021500533,33,1,1,1,9:20 PM,7:22,Knight 25' 3PT Jump Shot (7 PTS) (Chandler 2 AST),,,15 - 16,1,4.0,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,4,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500533,34,2,63,1,9:21 PM,7:03,,,MISS Walker 14' Fadeaway Jumper,,,5.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,35,4,0,1,9:21 PM,6:59,Leuer REBOUND (Off:0 Def:1),,,,,4.0,202720,Jon Leuer,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,36,1,52,1,9:21 PM,6:50,Chandler  Alley Oop Dunk (4 PTS) (Knight 1 AST),,,15 - 18,3,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,4,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500533,37,1,42,1,9:21 PM,6:29,,,Lin 1' Driving Layup (4 PTS),17 - 18,1,5.0,202391,Jeremy Lin,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,38,1,42,1,9:21 PM,6:18,Leuer 1' Driving Layup (4 PTS),,,17 - 20,3,4.0,202720,Jon Leuer,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,39,9,2,1,9:22 PM,6:11,,,Hornets Timeout: Short (Reg.1 Short 1),,,3.0,1610612766,,,,,,0,0,,,,,,0,0,,,,,
0021500533,42,8,0,1,9:23 PM,6:11,SUB: Booker FOR Price,,,,,4.0,101179,Ronnie Price,1610612756.0,Phoenix,Suns,PHX,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500533,43,2,1,1,9:23 PM,6:08,,,MISS Walker  3PT Jump Shot,,,5.0,202689,Kemba Walker,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,44,4,0,1,9:23 PM,6:06,Booker REBOUND (Off:0 Def:1),,,,,4.0,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500533,46,2,7,1,9:23 PM,5:49,MISS Chandler  Dunk,,Zeller BLOCK (1 BLK),,,4.0,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,5,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA
0021500533,47,4,0,1,9:23 PM,5:46,,,Williams REBOUND (Off:0 Def:1),,,5.0,101107,Marvin Williams,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,48,2,1,1,9:24 PM,5:39,,,MISS Hairston 24' 3PT Jump Shot,,,5.0,203798,PJ Hairston,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,
0021500533,49,4,0,1,9:24 PM,5:36,Tucker REBOUND (Off:0 Def:1),,,,,4.0,200782,PJ Tucker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
