GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0021500452,0,12,0,1,9:11 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
0021500452,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Jordan: Tip to Paul,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC
0021500452,2,1,52,1,9:12 PM,11:42,,,Jordan  Alley Oop Dunk (2 PTS) (Paul 1 AST),2 - 0,-2,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,
0021500452,3,2,1,1,9:12 PM,11:20,MISS Hood 19' Jump Shot,,,,,4.0,203918,Rodney Hood,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,4,4,0,1,9:12 PM,11:20,,,Jordan REBOUND (Off:0 Def:1),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,5,5,1,1,9:12 PM,11:10,Withey STEAL (1 STL),,Smith Bad Pass Turnover (P1.T1),,,5.0,2746,Josh Smith,1610612746.0,LA,Clippers,LAC,4,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,0,0,,,,,
0021500452,6,2,1,1,9:13 PM,10:49,MISS Neto 9' Jump Shot,,,,,4.0,203526,Raul Neto,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,7,4,0,1,9:13 PM,10:48,,,Smith REBOUND (Off:0 Def:1),,,5.0,2746,Josh Smith,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,8,2,1,1,9:13 PM,10:27,,,MISS Paul 21' Jump Shot,,,5.0,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,9,4,0,1,9:13 PM,10:26,Lyles REBOUND (Off:0 Def:1),,,,,4.0,1626168,Trey Lyles,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,10,1,1,1,9:13 PM,10:07,Lyles  3PT Jump Shot (3 PTS) (Hayward 1 AST),,,2 - 3,1,4.0,1626168,Trey Lyles,1610612762.0,Utah,Jazz,UTA,4,202330,Gordon Hayward,1610612762.0,Utah,Jazz,UTA,0,0,,,,,
0021500452,11,6,1,1,9:14 PM,9:51,Neto P.FOUL (P1.T1) (G.Petraitis),,,,,4.0,203526,Raul Neto,1610612762.0,Utah,Jazz,UTA,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,1,0,,,,,
0021500452,12,2,1,1,9:14 PM,9:36,,,MISS Smith 19' Jump Shot,,,5.0,2746,Josh Smith,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,13,4,0,1,9:14 PM,9:35,Hayward REBOUND (Off:0 Def:1),,,,,4.0,202330,Gordon Hayward,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,14,2,78,1,9:14 PM,9:24,MISS Hood 7' Floating Jump Shot,,,,,4.0,203918,Rodney Hood,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,15,4,0,1,9:14 PM,9:23,,,Jordan REBOUND (Off:0 Def:2),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,16,5,1,1,9:14 PM,9:21,Neto STEAL (1 STL),,Jordan Bad Pass Turnover (P1.T2),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,4,203526,Raul Neto,1610612762.0,Utah,Jazz,UTA,0,0,,,,,
0021500452,17,2,42,1,9:14 PM,9:15,MISS Neto 2' Driving Layup,,,,,4.0,203526,Raul Neto,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,18,4,0,1,9:14 PM,9:15,,,Smith REBOUND (Off:0 Def:2),,,5.0,2746,Josh Smith,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,20,1,1,1,9:15 PM,9:01,,,Redick 22' Jump Shot (2 PTS) (Paul 2 AST),4 - 3,-1,5.0,200755,JJ Redick,1610612746.0,LA,Clippers,LAC,5,101108,Chris Paul,1610612746.0,LA,Clippers,LAC,0,0,,,,,
0021500452,21,2,78,1,9:15 PM,8:47,MISS Withey 6' Floating Jump Shot,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,22,4,0,1,9:15 PM,8:46,,,Jordan REBOUND (Off:0 Def:3),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,23,2,7,1,9:15 PM,8:38,Withey BLOCK (1 BLK),,MISS Smith  Dunk,,,5.0,2746,Josh Smith,1610612746.0,LA,Clippers,LAC,0,0,,,,,,4,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA
0021500452,24,4,0,1,9:15 PM,8:36,Withey REBOUND (Off:0 Def:1),,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,25,7,5,1,9:16 PM,8:27,,,Jordan Violation:Kicked Ball (D.Crawford),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,1,0,,,,,
0021500452,26,8,0,1,9:16 PM,8:27,SUB: Booker FOR Withey,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,4,202344,Trevor Booker,1610612762.0,Utah,Jazz,UTA,0,0,,,,,
0021500452,27,1,42,1,9:16 PM,8:20,Hayward 3' Driving Layup (2 PTS),,,4 - 5,1,4.0,202330,Gordon Hayward,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
0021500452,28,5,1,1,9:16 PM,8:16,,,Jordan Bad Pass Turnover (P2.T3),,,5.0,201599,DeAndre Jordan,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,29,1,1,1,9:16 PM,8:13,Neto 24' 3PT Jump Shot (3 PTS) (Hayward 2 AST),,,4 - 8,4,4.0,203526,Raul Neto,1610612762.0,Utah,Jazz,UTA,4,202330,Gordon Hayward,1610612762.0,Utah,Jazz,UTA,0,0,,,,,
0021500452,30,2,1,1,9:17 PM,7:58,,,MISS Redick 20' Jump Shot,,,5.0,200755,JJ Redick,1610612746.0,LA,Clippers,LAC,0,0,,,,,,0,0,,,,,
0021500452,31,4,0,1,9:17 PM,7:57,Booker REBOUND (Off:0 Def:1),,,,,4.0,202344,Trevor Booker,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,
