GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0021500097,0,12,0,1,7:11 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,
0021500097,1,10,0,1,7:11 PM,12:00,Jump Ball Adams vs. Chandler: Tip to Ibaka,,,,,4,203500,Steven Adams,1610612760.0,Oklahoma City,Thunder,OKC,5,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,4,201586,Serge Ibaka,1610612760.0,Oklahoma City,Thunder,OKC
0021500097,2,5,4,1,7:11 PM,11:45,Ibaka Traveling Turnover (P1.T1),,,,,4,201586,Serge Ibaka,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1,0,,,,,
0021500097,3,2,1,1,7:12 PM,11:30,,,MISS Chandler 18' Jump Shot,,,5,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500097,4,4,0,1,7:12 PM,11:29,Roberson REBOUND (Off:0 Def:1),,,,,4,203460,Andre Roberson,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,
0021500097,5,2,1,1,7:12 PM,11:10,MISS Durant 24' 3PT Jump Shot,,,,,4,201142,Kevin Durant,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,
0021500097,6,4,0,1,7:12 PM,11:09,,,Chandler REBOUND (Off:0 Def:1),,,5,2199,Tyson Chandler,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,
0021500097,7,2,79,1,7:12 PM,10:54,Adams BLOCK (1 BLK),,MISS Mark Morris 6' Pullup Jump Shot,,,5,202693,Markieff Morris,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,4,203500,Steven Adams,1610612760.0,Oklahoma City,Thunder,OKC
0021500097,8,4,0,1,7:12 PM,10:54,,,Suns Rebound,,,3,1610612756,,,,,,0,0,,,,,,0,0,,,,,
0021500097,9,1,1,1,7:13 PM,10:50,,,Knight 25' 3PT Jump Shot (3 PTS) (Tucker 1 AST),3 - 0,-3,5,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,5,200782,PJ Tucker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,
0021500097,10,1,1,1,7:13 PM,10:33,Ibaka 17' Jump Shot (2 PTS) (Durant 1 AST),,,3 - 2,-1,4,201586,Serge Ibaka,1610612760.0,Oklahoma City,Thunder,OKC,4,201142,Kevin Durant,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,
