GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0021500390,0,12,0,1,8:12 PM,12:00,,,,,,0.0,0,,,,,,0,0,,,,,,0,0,,,,,
0021500390,1,10,0,1,8:12 PM,12:00,Jump Ball Whiteside vs. Biyombo: Tip to Bosh,,,,,4.0,202355,Hassan Whiteside,1610612748.0,Miami,Heat,MIA,5,202687,Bismack Biyombo,1610612761.0,Toronto,Raptors,TOR,4,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA
0021500390,2,5,1,1,8:13 PM,11:36,Dragic Bad Pass Turnover (P1.T1),,Johnson STEAL (1 STL),,,4.0,201609,Goran Dragic,1610612748.0,Miami,Heat,MIA,5,201949,James Johnson,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,
0021500390,3,1,5,1,8:13 PM,11:33,,,Scola 2' Layup (2 PTS) (Johnson 1 AST),2 - 0,-2,5.0,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,5,201949,James Johnson,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,
0021500390,4,6,2,1,8:13 PM,11:33,Dragic S.FOUL (P1.T1) (L.Wood),,,,,4.0,201609,Goran Dragic,1610612748.0,Miami,Heat,MIA,5,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,1,0,,,,,
0021500390,5,3,10,1,8:13 PM,11:33,,,Scola Free Throw 1 of 1 (3 PTS),3 - 0,-3,5.0,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0021500390,7,2,58,1,8:14 PM,11:09,MISS Whiteside 9' Turnaround Hook Shot,,,,,4.0,202355,Hassan Whiteside,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,
0021500390,8,4,0,1,8:14 PM,11:08,,,DeRozan REBOUND (Off:0 Def:1),,,5.0,201942,DeMar DeRozan,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0021500390,9,1,42,1,8:14 PM,10:51,,,Scola 2' Driving Layup (5 PTS),5 - 0,-5,5.0,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0021500390,10,1,1,1,8:14 PM,10:36,Bosh 24' 3PT Jump Shot (3 PTS) (Wade 1 AST),,,5 - 3,-2,4.0,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,4,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,0,0,,,,,
0021500390,11,2,1,1,8:15 PM,10:18,,,MISS Scola 20' Jump Shot,,,5.0,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0021500390,12,4,0,1,8:15 PM,10:17,Whiteside REBOUND (Off:0 Def:1),,,,,4.0,202355,Hassan Whiteside,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,
0021500390,13,1,1,1,8:15 PM,10:06,Dragic 3' Jump Shot (2 PTS),,,5 - 5,TIE,4.0,201609,Goran Dragic,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,
0021500390,14,1,42,1,8:15 PM,9:48,,,Scola 2' Driving Layup (7 PTS),7 - 5,-2,5.0,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0021500390,15,5,2,1,8:15 PM,9:27,Wade Lost Ball Turnover (P1.T2),,DeRozan STEAL (1 STL),,,4.0,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,5,201942,DeMar DeRozan,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,
0021500390,16,1,3,1,8:16 PM,9:21,,,Scola 4' Hook Shot (9 PTS) (DeRozan 1 AST),9 - 5,-4,5.0,2449,Luis Scola,1610612761.0,Toronto,Raptors,TOR,5,201942,DeMar DeRozan,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,
0021500390,17,1,44,1,8:16 PM,9:02,Dragic 2' Reverse Layup (4 PTS),,,9 - 7,-2,4.0,201609,Goran Dragic,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,
0021500390,18,6,2,1,8:16 PM,9:02,,,Biyombo S.FOUL (P1.T1) (L.Wood),,,5.0,202687,Bismack Biyombo,1610612761.0,Toronto,Raptors,TOR,4,201609,Goran Dragic,1610612748.0,Miami,Heat,MIA,1,0,,,,,
0021500390,19,3,10,1,8:16 PM,9:02,Dragic Free Throw 1 of 1 (5 PTS),,,9 - 8,-1,4.0,201609,Goran Dragic,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,
0021500390,21,2,1,1,8:17 PM,8:46,,,MISS DeRozan 20' Jump Shot,,,5.0,201942,DeMar DeRozan,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0021500390,22,4,0,1,8:17 PM,8:45,Whiteside REBOUND (Off:0 Def:2),,,,,4.0,202355,Hassan Whiteside,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,
0021500390,23,5,2,1,8:17 PM,8:36,Wade Lost Ball Turnover (P2.T3),,Lowry STEAL (1 STL),,,4.0,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,5,200768,Kyle Lowry,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,
